unitid,year,fips,race,sex,completers
447795,2015,6,7,1,0
447795,2015,6,7,99,0
447795,2015,6,7,2,0
447795,2015,6,5,1,0
447795,2015,6,5,99,0
447795,2015,6,5,2,0
447795,2015,6,4,1,1
447795,2015,6,4,99,4
447795,2015,6,4,2,3
447795,2015,6,2,1,0
447795,2015,6,2,99,3
447795,2015,6,2,2,3
447795,2015,6,3,1,0
447795,2015,6,3,99,3
447795,2015,6,3,2,3
447795,2015,6,6,1,0
447795,2015,6,6,99,0
447795,2015,6,6,2,0
447795,2015,6,8,1,0
447795,2015,6,8,99,0
447795,2015,6,8,2,0
447795,2015,6,99,1,4
447795,2015,6,99,99,21
447795,2015,6,99,2,17
447795,2015,6,9,1,0
447795,2015,6,9,99,0
447795,2015,6,9,2,0
447795,2015,6,1,1,3
447795,2015,6,1,99,11
447795,2015,6,1,2,8
447801,2014,6,7,1,0
447801,2014,6,7,99,0
447801,2014,6,7,2,0
447801,2014,6,5,1,0
447801,2014,6,5,99,0
447801,2014,6,5,2,0
447801,2014,6,4,1,11
447801,2014,6,4,99,31
447801,2014,6,4,2,20
447801,2014,6,2,1,0
447801,2014,6,2,99,0
447801,2014,6,2,2,0
447801,2014,6,3,1,0
447801,2014,6,3,99,0
447801,2014,6,3,2,0
447801,2014,6,6,1,0
447801,2014,6,6,99,0
447801,2014,6,6,2,0
447801,2014,6,8,1,1
447801,2014,6,8,99,4
447801,2014,6,8,2,3
447801,2014,6,99,1,13
447801,2014,6,99,99,37
447801,2014,6,99,2,24
447801,2014,6,9,1,0
447801,2014,6,9,99,0
447801,2014,6,9,2,0
447801,2014,6,1,1,1
447801,2014,6,1,99,2
447801,2014,6,1,2,1
447801,2015,6,7,1,0
447801,2015,6,7,99,0
447801,2015,6,7,2,0
447801,2015,6,5,1,0
447801,2015,6,5,99,0
447801,2015,6,5,2,0
447801,2015,6,4,1,9
447801,2015,6,4,99,21
447801,2015,6,4,2,12
447801,2015,6,2,1,0
447801,2015,6,2,99,0
447801,2015,6,2,2,0
447801,2015,6,3,1,0
447801,2015,6,3,99,0
447801,2015,6,3,2,0
447801,2015,6,6,1,0
447801,2015,6,6,99,0
447801,2015,6,6,2,0
447801,2015,6,8,1,1
447801,2015,6,8,99,4
447801,2015,6,8,2,3
447801,2015,6,99,1,11
447801,2015,6,99,99,27
447801,2015,6,99,2,16
447801,2015,6,9,1,0
447801,2015,6,9,99,0
447801,2015,6,9,2,0
447801,2015,6,1,1,1
447801,2015,6,1,99,2
447801,2015,6,1,2,1
447810,2014,6,7,1,0
447810,2014,6,7,99,7
447810,2014,6,7,2,7
447810,2014,6,5,1,0
447810,2014,6,5,99,0
447810,2014,6,5,2,0
447810,2014,6,4,1,0
447810,2014,6,4,99,12
447810,2014,6,4,2,12
447810,2014,6,2,1,3
447810,2014,6,2,99,22
447810,2014,6,2,2,19
447810,2014,6,3,1,3
447810,2014,6,3,99,79
447810,2014,6,3,2,76
447810,2014,6,6,1,0
447810,2014,6,6,99,8
447810,2014,6,6,2,8
447810,2014,6,8,1,0
447810,2014,6,8,99,0
447810,2014,6,8,2,0
447810,2014,6,99,1,17
447810,2014,6,99,99,228
447810,2014,6,99,2,211
447810,2014,6,9,1,1
447810,2014,6,9,99,8
447810,2014,6,9,2,7
447810,2014,6,1,1,10
447810,2014,6,1,99,92
447810,2014,6,1,2,82
447810,2015,6,7,1,1
447810,2015,6,7,99,19
447810,2015,6,7,2,18
447810,2015,6,5,1,0
447810,2015,6,5,99,1
447810,2015,6,5,2,1
447810,2015,6,4,1,2
447810,2015,6,4,99,12
447810,2015,6,4,2,10
447810,2015,6,2,1,1
447810,2015,6,2,99,19
447810,2015,6,2,2,18
447810,2015,6,3,1,7
447810,2015,6,3,99,75
447810,2015,6,3,2,68
447810,2015,6,6,1,0
447810,2015,6,6,99,8
447810,2015,6,6,2,8
447810,2015,6,8,1,0
447810,2015,6,8,99,0
447810,2015,6,8,2,0
447810,2015,6,99,1,19
447810,2015,6,99,99,223
447810,2015,6,99,2,204
447810,2015,6,9,1,0
447810,2015,6,9,99,4
447810,2015,6,9,2,4
447810,2015,6,1,1,8
447810,2015,6,1,99,85
447810,2015,6,1,2,77
447953,2014,6,7,1,1
447953,2014,6,7,99,2
447953,2014,6,7,2,1
447953,2014,6,5,1,0
447953,2014,6,5,99,0
447953,2014,6,5,2,0
447953,2014,6,4,1,0
447953,2014,6,4,99,0
447953,2014,6,4,2,0
447953,2014,6,2,1,3
447953,2014,6,2,99,15
447953,2014,6,2,2,12
447953,2014,6,3,1,3
447953,2014,6,3,99,7
447953,2014,6,3,2,4
447953,2014,6,6,1,0
447953,2014,6,6,99,0
447953,2014,6,6,2,0
447953,2014,6,8,1,2
447953,2014,6,8,99,5
447953,2014,6,8,2,3
447953,2014,6,99,1,28
447953,2014,6,99,99,69
447953,2014,6,99,2,41
447953,2014,6,9,1,0
447953,2014,6,9,99,0
447953,2014,6,9,2,0
447953,2014,6,1,1,19
447953,2014,6,1,99,40
447953,2014,6,1,2,21
447953,2015,6,7,1,0
447953,2015,6,7,99,0
447953,2015,6,7,2,0
447953,2015,6,5,1,0
447953,2015,6,5,99,0
447953,2015,6,5,2,0
447953,2015,6,4,1,8
447953,2015,6,4,99,16
447953,2015,6,4,2,8
447953,2015,6,2,1,7
447953,2015,6,2,99,15
447953,2015,6,2,2,8
447953,2015,6,3,1,9
447953,2015,6,3,99,16
447953,2015,6,3,2,7
447953,2015,6,6,1,0
447953,2015,6,6,99,1
447953,2015,6,6,2,1
447953,2015,6,8,1,0
447953,2015,6,8,99,0
447953,2015,6,8,2,0
447953,2015,6,99,1,40
447953,2015,6,99,99,86
447953,2015,6,99,2,46
447953,2015,6,9,1,0
447953,2015,6,9,99,0
447953,2015,6,9,2,0
447953,2015,6,1,1,16
447953,2015,6,1,99,38
447953,2015,6,1,2,22
448433,2014,6,7,1,77
448433,2014,6,7,99,89
448433,2014,6,7,2,12
448433,2014,6,5,1,5
448433,2014,6,5,99,5
448433,2014,6,5,2,0
448433,2014,6,4,1,57
448433,2014,6,4,99,59
448433,2014,6,4,2,2
448433,2014,6,2,1,25
448433,2014,6,2,99,25
448433,2014,6,2,2,0
448433,2014,6,3,1,316
448433,2014,6,3,99,325
448433,2014,6,3,2,9
448433,2014,6,6,1,18
448433,2014,6,6,99,18
448433,2014,6,6,2,0
448433,2014,6,8,1,3
448433,2014,6,8,99,3
448433,2014,6,8,2,0
448433,2014,6,99,1,855
448433,2014,6,99,99,891
448433,2014,6,99,2,36
448433,2014,6,9,1,34
448433,2014,6,9,99,35
448433,2014,6,9,2,1
448433,2014,6,1,1,320
448433,2014,6,1,99,332
448433,2014,6,1,2,12
448433,2015,6,7,1,76
448433,2015,6,7,99,79
448433,2015,6,7,2,3
448433,2015,6,5,1,4
448433,2015,6,5,99,5
448433,2015,6,5,2,1
448433,2015,6,4,1,48
448433,2015,6,4,99,48
448433,2015,6,4,2,0
448433,2015,6,2,1,23
448433,2015,6,2,99,24
448433,2015,6,2,2,1
448433,2015,6,3,1,340
448433,2015,6,3,99,352
448433,2015,6,3,2,12
448433,2015,6,6,1,13
448433,2015,6,6,99,13
448433,2015,6,6,2,0
448433,2015,6,8,1,0
448433,2015,6,8,99,0
448433,2015,6,8,2,0
448433,2015,6,99,1,803
448433,2015,6,99,99,832
448433,2015,6,99,2,29
448433,2015,6,9,1,18
448433,2015,6,9,99,18
448433,2015,6,9,2,0
448433,2015,6,1,1,281
448433,2015,6,1,99,293
448433,2015,6,1,2,12
448451,2014,6,7,1,2
448451,2014,6,7,99,3
448451,2014,6,7,2,1
448451,2014,6,5,1,1
448451,2014,6,5,99,2
448451,2014,6,5,2,1
448451,2014,6,4,1,9
448451,2014,6,4,99,10
448451,2014,6,4,2,1
448451,2014,6,2,1,9
448451,2014,6,2,99,10
448451,2014,6,2,2,1
448451,2014,6,3,1,45
448451,2014,6,3,99,58
448451,2014,6,3,2,13
448451,2014,6,6,1,0
448451,2014,6,6,99,0
448451,2014,6,6,2,0
448451,2014,6,8,1,0
448451,2014,6,8,99,0
448451,2014,6,8,2,0
448451,2014,6,99,1,101
448451,2014,6,99,99,135
448451,2014,6,99,2,34
448451,2014,6,9,1,6
448451,2014,6,9,99,9
448451,2014,6,9,2,3
448451,2014,6,1,1,29
448451,2014,6,1,99,43
448451,2014,6,1,2,14
448576,2014,6,7,1,0
448576,2014,6,7,99,0
448576,2014,6,7,2,0
448576,2014,6,5,1,3
448576,2014,6,5,99,5
448576,2014,6,5,2,2
448576,2014,6,4,1,9
448576,2014,6,4,99,19
448576,2014,6,4,2,10
448576,2014,6,2,1,26
448576,2014,6,2,99,53
448576,2014,6,2,2,27
448576,2014,6,3,1,136
448576,2014,6,3,99,268
448576,2014,6,3,2,132
448576,2014,6,6,1,4
448576,2014,6,6,99,9
448576,2014,6,6,2,5
448576,2014,6,8,1,0
448576,2014,6,8,99,0
448576,2014,6,8,2,0
448576,2014,6,99,1,267
448576,2014,6,99,99,521
448576,2014,6,99,2,254
448576,2014,6,9,1,26
448576,2014,6,9,99,45
448576,2014,6,9,2,19
448576,2014,6,1,1,63
448576,2014,6,1,99,122
448576,2014,6,1,2,59
448576,2015,6,7,1,0
448576,2015,6,7,99,0
448576,2015,6,7,2,0
448576,2015,6,5,1,1
448576,2015,6,5,99,2
448576,2015,6,5,2,1
448576,2015,6,4,1,17
448576,2015,6,4,99,24
448576,2015,6,4,2,7
448576,2015,6,2,1,26
448576,2015,6,2,99,57
448576,2015,6,2,2,31
448576,2015,6,3,1,139
448576,2015,6,3,99,273
448576,2015,6,3,2,134
448576,2015,6,6,1,7
448576,2015,6,6,99,11
448576,2015,6,6,2,4
448576,2015,6,8,1,0
448576,2015,6,8,99,1
448576,2015,6,8,2,1
448576,2015,6,99,1,270
448576,2015,6,99,99,513
448576,2015,6,99,2,243
448576,2015,6,9,1,31
448576,2015,6,9,99,52
448576,2015,6,9,2,21
448576,2015,6,1,1,49
448576,2015,6,1,99,93
448576,2015,6,1,2,44
448594,2014,6,7,1,3
448594,2014,6,7,99,12
448594,2014,6,7,2,9
448594,2014,6,5,1,2
448594,2014,6,5,99,4
448594,2014,6,5,2,2
448594,2014,6,4,1,12
448594,2014,6,4,99,27
448594,2014,6,4,2,15
448594,2014,6,2,1,9
448594,2014,6,2,99,34
448594,2014,6,2,2,25
448594,2014,6,3,1,71
448594,2014,6,3,99,306
448594,2014,6,3,2,235
448594,2014,6,6,1,1
448594,2014,6,6,99,1
448594,2014,6,6,2,0
448594,2014,6,8,1,2
448594,2014,6,8,99,2
448594,2014,6,8,2,0
448594,2014,6,99,1,156
448594,2014,6,99,99,600
448594,2014,6,99,2,444
448594,2014,6,9,1,3
448594,2014,6,9,99,19
448594,2014,6,9,2,16
448594,2014,6,1,1,53
448594,2014,6,1,99,195
448594,2014,6,1,2,142
448594,2015,6,7,1,8
448594,2015,6,7,99,22
448594,2015,6,7,2,14
448594,2015,6,5,1,1
448594,2015,6,5,99,5
448594,2015,6,5,2,4
448594,2015,6,4,1,10
448594,2015,6,4,99,43
448594,2015,6,4,2,33
448594,2015,6,2,1,11
448594,2015,6,2,99,26
448594,2015,6,2,2,15
448594,2015,6,3,1,120
448594,2015,6,3,99,345
448594,2015,6,3,2,225
448594,2015,6,6,1,1
448594,2015,6,6,99,1
448594,2015,6,6,2,0
448594,2015,6,8,1,4
448594,2015,6,8,99,4
448594,2015,6,8,2,0
448594,2015,6,99,1,215
448594,2015,6,99,99,647
448594,2015,6,99,2,432
448594,2015,6,9,1,9
448594,2015,6,9,99,23
448594,2015,6,9,2,14
448594,2015,6,1,1,51
448594,2015,6,1,99,178
448594,2015,6,1,2,127
448895,2014,6,7,1,0
448895,2014,6,7,99,0
448895,2014,6,7,2,0
448895,2014,6,5,1,0
448895,2014,6,5,99,3
448895,2014,6,5,2,3
448895,2014,6,4,1,0
448895,2014,6,4,99,13
448895,2014,6,4,2,13
448895,2014,6,2,1,1
448895,2014,6,2,99,13
448895,2014,6,2,2,12
448895,2014,6,3,1,12
448895,2014,6,3,99,126
448895,2014,6,3,2,114
448895,2014,6,6,1,2
448895,2014,6,6,99,3
448895,2014,6,6,2,1
448895,2014,6,8,1,0
448895,2014,6,8,99,0
448895,2014,6,8,2,0
448895,2014,6,99,1,24
448895,2014,6,99,99,234
448895,2014,6,99,2,210
448895,2014,6,9,1,1
448895,2014,6,9,99,3
448895,2014,6,9,2,2
448895,2014,6,1,1,8
448895,2014,6,1,99,73
448895,2014,6,1,2,65
448895,2015,6,7,1,0
448895,2015,6,7,99,0
448895,2015,6,7,2,0
448895,2015,6,5,1,1
448895,2015,6,5,99,3
448895,2015,6,5,2,2
448895,2015,6,4,1,2
448895,2015,6,4,99,16
448895,2015,6,4,2,14
448895,2015,6,2,1,2
448895,2015,6,2,99,11
448895,2015,6,2,2,9
448895,2015,6,3,1,16
448895,2015,6,3,99,105
448895,2015,6,3,2,89
448895,2015,6,6,1,0
448895,2015,6,6,99,5
448895,2015,6,6,2,5
448895,2015,6,8,1,0
448895,2015,6,8,99,0
448895,2015,6,8,2,0
448895,2015,6,99,1,24
448895,2015,6,99,99,198
448895,2015,6,99,2,174
448895,2015,6,9,1,1
448895,2015,6,9,99,5
448895,2015,6,9,2,4
448895,2015,6,1,1,2
448895,2015,6,1,99,53
448895,2015,6,1,2,51
449357,2014,6,7,1,0
449357,2014,6,7,99,0
449357,2014,6,7,2,0
449357,2014,6,5,1,0
449357,2014,6,5,99,0
449357,2014,6,5,2,0
449357,2014,6,4,1,0
449357,2014,6,4,99,2
449357,2014,6,4,2,2
449357,2014,6,2,1,1
449357,2014,6,2,99,8
449357,2014,6,2,2,7
449357,2014,6,3,1,4
449357,2014,6,3,99,16
449357,2014,6,3,2,12
449357,2014,6,6,1,0
449357,2014,6,6,99,0
449357,2014,6,6,2,0
449357,2014,6,8,1,0
449357,2014,6,8,99,0
449357,2014,6,8,2,0
449357,2014,6,99,1,8
449357,2014,6,99,99,78
449357,2014,6,99,2,70
449357,2014,6,9,1,0
449357,2014,6,9,99,8
449357,2014,6,9,2,8
449357,2014,6,1,1,3
449357,2014,6,1,99,44
449357,2014,6,1,2,41
449357,2015,6,7,1,0
449357,2015,6,7,99,0
449357,2015,6,7,2,0
449357,2015,6,5,1,0
449357,2015,6,5,99,0
449357,2015,6,5,2,0
449357,2015,6,4,1,0
449357,2015,6,4,99,2
449357,2015,6,4,2,2
449357,2015,6,2,1,0
449357,2015,6,2,99,3
449357,2015,6,2,2,3
449357,2015,6,3,1,1
449357,2015,6,3,99,6
449357,2015,6,3,2,5
449357,2015,6,6,1,0
449357,2015,6,6,99,0
449357,2015,6,6,2,0
449357,2015,6,8,1,0
449357,2015,6,8,99,0
449357,2015,6,8,2,0
449357,2015,6,99,1,2
449357,2015,6,99,99,29
449357,2015,6,99,2,27
449357,2015,6,9,1,0
449357,2015,6,9,99,1
449357,2015,6,9,2,1
449357,2015,6,1,1,1
449357,2015,6,1,99,17
449357,2015,6,1,2,16
449366,2014,6,7,1,1
449366,2014,6,7,99,23
449366,2014,6,7,2,22
449366,2014,6,5,1,0
449366,2014,6,5,99,5
449366,2014,6,5,2,5
449366,2014,6,4,1,2
449366,2014,6,4,99,46
449366,2014,6,4,2,44
449366,2014,6,2,1,0
449366,2014,6,2,99,30
449366,2014,6,2,2,30
449366,2014,6,3,1,8
449366,2014,6,3,99,162
449366,2014,6,3,2,154
449366,2014,6,6,1,0
449366,2014,6,6,99,5
449366,2014,6,6,2,5
449366,2014,6,8,1,0
449366,2014,6,8,99,23
449366,2014,6,8,2,23
449366,2014,6,99,1,22
449366,2014,6,99,99,623
449366,2014,6,99,2,601
449366,2014,6,9,1,0
449366,2014,6,9,99,6
449366,2014,6,9,2,6
449366,2014,6,1,1,11
449366,2014,6,1,99,323
449366,2014,6,1,2,312
449366,2015,6,7,1,0
449366,2015,6,7,99,22
449366,2015,6,7,2,22
449366,2015,6,5,1,0
449366,2015,6,5,99,4
449366,2015,6,5,2,4
449366,2015,6,4,1,4
449366,2015,6,4,99,41
449366,2015,6,4,2,37
449366,2015,6,2,1,0
449366,2015,6,2,99,18
449366,2015,6,2,2,18
449366,2015,6,3,1,9
449366,2015,6,3,99,149
449366,2015,6,3,2,140
449366,2015,6,6,1,0
449366,2015,6,6,99,3
449366,2015,6,6,2,3
449366,2015,6,8,1,0
449366,2015,6,8,99,25
449366,2015,6,8,2,25
449366,2015,6,99,1,29
449366,2015,6,99,99,627
449366,2015,6,99,2,598
449366,2015,6,9,1,0
449366,2015,6,9,99,16
449366,2015,6,9,2,16
449366,2015,6,1,1,16
449366,2015,6,1,99,349
449366,2015,6,1,2,333
449384,2014,6,7,1,0
449384,2014,6,7,99,0
449384,2014,6,7,2,0
449384,2014,6,5,1,0
449384,2014,6,5,99,0
449384,2014,6,5,2,0
449384,2014,6,4,1,6
449384,2014,6,4,99,8
449384,2014,6,4,2,2
449384,2014,6,2,1,0
449384,2014,6,2,99,0
449384,2014,6,2,2,0
449384,2014,6,3,1,4
449384,2014,6,3,99,6
449384,2014,6,3,2,2
449384,2014,6,6,1,1
449384,2014,6,6,99,1
449384,2014,6,6,2,0
449384,2014,6,8,1,4
449384,2014,6,8,99,6
449384,2014,6,8,2,2
449384,2014,6,99,1,31
449384,2014,6,99,99,41
449384,2014,6,99,2,10
449384,2014,6,9,1,1
449384,2014,6,9,99,2
449384,2014,6,9,2,1
449384,2014,6,1,1,15
449384,2014,6,1,99,18
449384,2014,6,1,2,3
449384,2015,6,7,1,2
449384,2015,6,7,99,2
449384,2015,6,7,2,0
449384,2015,6,5,1,0
449384,2015,6,5,99,0
449384,2015,6,5,2,0
449384,2015,6,4,1,9
449384,2015,6,4,99,10
449384,2015,6,4,2,1
449384,2015,6,2,1,0
449384,2015,6,2,99,0
449384,2015,6,2,2,0
449384,2015,6,3,1,2
449384,2015,6,3,99,2
449384,2015,6,3,2,0
449384,2015,6,6,1,0
449384,2015,6,6,99,1
449384,2015,6,6,2,1
449384,2015,6,8,1,10
449384,2015,6,8,99,16
449384,2015,6,8,2,6
449384,2015,6,99,1,53
449384,2015,6,99,99,70
449384,2015,6,99,2,17
449384,2015,6,9,1,0
449384,2015,6,9,99,0
449384,2015,6,9,2,0
449384,2015,6,1,1,30
449384,2015,6,1,99,39
449384,2015,6,1,2,9
449393,2014,6,7,1,0
449393,2014,6,7,99,0
449393,2014,6,7,2,0
449393,2014,6,5,1,0
449393,2014,6,5,99,0
449393,2014,6,5,2,0
449393,2014,6,4,1,0
449393,2014,6,4,99,0
449393,2014,6,4,2,0
449393,2014,6,2,1,0
449393,2014,6,2,99,0
449393,2014,6,2,2,0
449393,2014,6,3,1,12
449393,2014,6,3,99,30
449393,2014,6,3,2,18
449393,2014,6,6,1,0
449393,2014,6,6,99,0
449393,2014,6,6,2,0
449393,2014,6,8,1,0
449393,2014,6,8,99,0
449393,2014,6,8,2,0
449393,2014,6,99,1,13
449393,2014,6,99,99,33
449393,2014,6,99,2,20
449393,2014,6,9,1,0
449393,2014,6,9,99,0
449393,2014,6,9,2,0
449393,2014,6,1,1,1
449393,2014,6,1,99,3
449393,2014,6,1,2,2
449393,2015,6,7,1,0
449393,2015,6,7,99,0
449393,2015,6,7,2,0
449393,2015,6,5,1,0
449393,2015,6,5,99,0
449393,2015,6,5,2,0
449393,2015,6,4,1,0
449393,2015,6,4,99,0
449393,2015,6,4,2,0
449393,2015,6,2,1,0
449393,2015,6,2,99,0
449393,2015,6,2,2,0
449393,2015,6,3,1,14
449393,2015,6,3,99,27
449393,2015,6,3,2,13
449393,2015,6,6,1,0
449393,2015,6,6,99,0
449393,2015,6,6,2,0
449393,2015,6,8,1,0
449393,2015,6,8,99,0
449393,2015,6,8,2,0
449393,2015,6,99,1,14
449393,2015,6,99,99,29
449393,2015,6,99,2,15
449393,2015,6,9,1,0
449393,2015,6,9,99,0
449393,2015,6,9,2,0
449393,2015,6,1,1,0
449393,2015,6,1,99,2
449393,2015,6,1,2,2
449436,2014,6,7,1,0
449436,2014,6,7,99,0
449436,2014,6,7,2,0
449436,2014,6,5,1,0
449436,2014,6,5,99,0
449436,2014,6,5,2,0
449436,2014,6,4,1,2
449436,2014,6,4,99,7
449436,2014,6,4,2,5
449436,2014,6,2,1,0
449436,2014,6,2,99,3
449436,2014,6,2,2,3
449436,2014,6,3,1,13
449436,2014,6,3,99,126
449436,2014,6,3,2,113
449436,2014,6,6,1,0
449436,2014,6,6,99,1
449436,2014,6,6,2,1
449436,2014,6,8,1,0
449436,2014,6,8,99,0
449436,2014,6,8,2,0
449436,2014,6,99,1,15
449436,2014,6,99,99,148
449436,2014,6,99,2,133
449436,2014,6,9,1,0
449436,2014,6,9,99,0
449436,2014,6,9,2,0
449436,2014,6,1,1,0
449436,2014,6,1,99,11
449436,2014,6,1,2,11
449445,2014,6,7,1,0
449445,2014,6,7,99,0
449445,2014,6,7,2,0
449445,2014,6,5,1,0
449445,2014,6,5,99,0
449445,2014,6,5,2,0
449445,2014,6,4,1,2
449445,2014,6,4,99,12
449445,2014,6,4,2,10
449445,2014,6,2,1,1
449445,2014,6,2,99,4
449445,2014,6,2,2,3
449445,2014,6,3,1,8
449445,2014,6,3,99,35
449445,2014,6,3,2,27
449445,2014,6,6,1,0
449445,2014,6,6,99,0
449445,2014,6,6,2,0
449445,2014,6,8,1,0
449445,2014,6,8,99,0
449445,2014,6,8,2,0
449445,2014,6,99,1,12
449445,2014,6,99,99,58
449445,2014,6,99,2,46
449445,2014,6,9,1,0
449445,2014,6,9,99,0
449445,2014,6,9,2,0
449445,2014,6,1,1,1
449445,2014,6,1,99,7
449445,2014,6,1,2,6
449445,2015,6,7,1,0
449445,2015,6,7,99,0
449445,2015,6,7,2,0
449445,2015,6,5,1,0
449445,2015,6,5,99,0
449445,2015,6,5,2,0
449445,2015,6,4,1,4
449445,2015,6,4,99,13
449445,2015,6,4,2,9
449445,2015,6,2,1,2
449445,2015,6,2,99,7
449445,2015,6,2,2,5
449445,2015,6,3,1,1
449445,2015,6,3,99,35
449445,2015,6,3,2,34
449445,2015,6,6,1,0
449445,2015,6,6,99,0
449445,2015,6,6,2,0
449445,2015,6,8,1,0
449445,2015,6,8,99,0
449445,2015,6,8,2,0
449445,2015,6,99,1,9
449445,2015,6,99,99,70
449445,2015,6,99,2,61
449445,2015,6,9,1,0
449445,2015,6,9,99,0
449445,2015,6,9,2,0
449445,2015,6,1,1,2
449445,2015,6,1,99,15
449445,2015,6,1,2,13
449870,2014,6,7,1,1
449870,2014,6,7,99,2
449870,2014,6,7,2,1
449870,2014,6,5,1,0
449870,2014,6,5,99,0
449870,2014,6,5,2,0
449870,2014,6,4,1,14
449870,2014,6,4,99,22
449870,2014,6,4,2,8
449870,2014,6,2,1,0
449870,2014,6,2,99,1
449870,2014,6,2,2,1
449870,2014,6,3,1,1
449870,2014,6,3,99,2
449870,2014,6,3,2,1
449870,2014,6,6,1,0
449870,2014,6,6,99,0
449870,2014,6,6,2,0
449870,2014,6,8,1,18
449870,2014,6,8,99,33
449870,2014,6,8,2,15
449870,2014,6,99,1,41
449870,2014,6,99,99,67
449870,2014,6,99,2,26
449870,2014,6,9,1,0
449870,2014,6,9,99,0
449870,2014,6,9,2,0
449870,2014,6,1,1,7
449870,2014,6,1,99,7
449870,2014,6,1,2,0
449870,2015,6,7,1,1
449870,2015,6,7,99,1
449870,2015,6,7,2,0
449870,2015,6,5,1,1
449870,2015,6,5,99,1
449870,2015,6,5,2,0
449870,2015,6,4,1,7
449870,2015,6,4,99,15
449870,2015,6,4,2,8
449870,2015,6,2,1,2
449870,2015,6,2,99,2
449870,2015,6,2,2,0
449870,2015,6,3,1,4
449870,2015,6,3,99,8
449870,2015,6,3,2,4
449870,2015,6,6,1,0
449870,2015,6,6,99,0
449870,2015,6,6,2,0
449870,2015,6,8,1,22
449870,2015,6,8,99,41
449870,2015,6,8,2,19
449870,2015,6,99,1,45
449870,2015,6,99,99,80
449870,2015,6,99,2,35
449870,2015,6,9,1,0
449870,2015,6,9,99,0
449870,2015,6,9,2,0
449870,2015,6,1,1,8
449870,2015,6,1,99,12
449870,2015,6,1,2,4
449968,2014,6,7,1,0
449968,2014,6,7,99,0
449968,2014,6,7,2,0
449968,2014,6,5,1,0
449968,2014,6,5,99,0
449968,2014,6,5,2,0
449968,2014,6,4,1,0
449968,2014,6,4,99,14
449968,2014,6,4,2,14
449968,2014,6,2,1,2
449968,2014,6,2,99,10
449968,2014,6,2,2,8
449968,2014,6,3,1,6
449968,2014,6,3,99,52
449968,2014,6,3,2,46
449968,2014,6,6,1,0
449968,2014,6,6,99,1
449968,2014,6,6,2,1
449968,2014,6,8,1,0
449968,2014,6,8,99,0
449968,2014,6,8,2,0
449968,2014,6,99,1,16
449968,2014,6,99,99,173
449968,2014,6,99,2,157
449968,2014,6,9,1,0
449968,2014,6,9,99,2
449968,2014,6,9,2,2
449968,2014,6,1,1,8
449968,2014,6,1,99,94
449968,2014,6,1,2,86
449968,2015,6,7,1,0
449968,2015,6,7,99,3
449968,2015,6,7,2,3
449968,2015,6,5,1,0
449968,2015,6,5,99,1
449968,2015,6,5,2,1
449968,2015,6,4,1,4
449968,2015,6,4,99,10
449968,2015,6,4,2,6
449968,2015,6,2,1,2
449968,2015,6,2,99,6
449968,2015,6,2,2,4
449968,2015,6,3,1,8
449968,2015,6,3,99,55
449968,2015,6,3,2,47
449968,2015,6,6,1,0
449968,2015,6,6,99,2
449968,2015,6,6,2,2
449968,2015,6,8,1,0
449968,2015,6,8,99,1
449968,2015,6,8,2,1
449968,2015,6,99,1,21
449968,2015,6,99,99,147
449968,2015,6,99,2,126
449968,2015,6,9,1,0
449968,2015,6,9,99,0
449968,2015,6,9,2,0
449968,2015,6,1,1,7
449968,2015,6,1,99,69
449968,2015,6,1,2,62
449986,2014,6,7,1,0
449986,2014,6,7,99,0
449986,2014,6,7,2,0
449986,2014,6,5,1,0
449986,2014,6,5,99,0
449986,2014,6,5,2,0
449986,2014,6,4,1,0
449986,2014,6,4,99,1
449986,2014,6,4,2,1
449986,2014,6,2,1,1
449986,2014,6,2,99,9
449986,2014,6,2,2,8
449986,2014,6,3,1,7
449986,2014,6,3,99,45
449986,2014,6,3,2,38
449986,2014,6,6,1,0
449986,2014,6,6,99,2
449986,2014,6,6,2,2
449986,2014,6,8,1,0
449986,2014,6,8,99,0
449986,2014,6,8,2,0
449986,2014,6,99,1,13
449986,2014,6,99,99,143
449986,2014,6,99,2,130
449986,2014,6,9,1,0
449986,2014,6,9,99,13
449986,2014,6,9,2,13
449986,2014,6,1,1,5
449986,2014,6,1,99,73
449986,2014,6,1,2,68
449986,2015,6,7,1,0
449986,2015,6,7,99,1
449986,2015,6,7,2,1
449986,2015,6,5,1,0
449986,2015,6,5,99,0
449986,2015,6,5,2,0
449986,2015,6,4,1,0
449986,2015,6,4,99,4
449986,2015,6,4,2,4
449986,2015,6,2,1,1
449986,2015,6,2,99,6
449986,2015,6,2,2,5
449986,2015,6,3,1,5
449986,2015,6,3,99,41
449986,2015,6,3,2,36
449986,2015,6,6,1,0
449986,2015,6,6,99,2
449986,2015,6,6,2,2
449986,2015,6,8,1,0
449986,2015,6,8,99,0
449986,2015,6,8,2,0
449986,2015,6,99,1,11
449986,2015,6,99,99,146
449986,2015,6,99,2,135
449986,2015,6,9,1,3
449986,2015,6,9,99,28
449986,2015,6,9,2,25
449986,2015,6,1,1,2
449986,2015,6,1,99,64
449986,2015,6,1,2,62
450094,2014,6,7,1,4
450094,2014,6,7,99,8
450094,2014,6,7,2,4
450094,2014,6,5,1,0
450094,2014,6,5,99,0
450094,2014,6,5,2,0
450094,2014,6,4,1,3
450094,2014,6,4,99,11
