X1,state,StateAbbr,county,countyname,variable,year,value,name
167356,29,MO,207,Stoddard County,Single Family,1986,13,Stoddard
167357,29,MO,207,Stoddard County,Single Family,1985,12,Stoddard
167358,29,MO,207,Stoddard County,Single Family,1984,12,Stoddard
167359,29,MO,207,Stoddard County,Single Family,1983,12,Stoddard
167360,29,MO,207,Stoddard County,Single Family,1982,9,Stoddard
167361,29,MO,207,Stoddard County,Single Family,1981,23,Stoddard
167362,29,MO,207,Stoddard County,Single Family,1980,28,Stoddard
167443,29,MO,209,Stone County,Single Family,2010,97,Stone
167444,29,MO,209,Stone County,Single Family,2009,123,Stone
167445,29,MO,209,Stone County,Single Family,2008,189,Stone
167446,29,MO,209,Stone County,Single Family,2007,338,Stone
167447,29,MO,209,Stone County,Single Family,2006,292,Stone
167448,29,MO,209,Stone County,Single Family,2005,309,Stone
167449,29,MO,209,Stone County,Single Family,2004,340,Stone
167450,29,MO,209,Stone County,Single Family,2003,40,Stone
167451,29,MO,209,Stone County,Single Family,2002,21,Stone
167452,29,MO,209,Stone County,Single Family,2001,18,Stone
167453,29,MO,209,Stone County,Single Family,2000,22,Stone
167454,29,MO,209,Stone County,Single Family,1999,17,Stone
167455,29,MO,209,Stone County,Single Family,1998,28,Stone
167456,29,MO,209,Stone County,Single Family,1997,34,Stone
167457,29,MO,209,Stone County,Single Family,1996,16,Stone
167458,29,MO,209,Stone County,Single Family,1995,15,Stone
167459,29,MO,209,Stone County,Single Family,1994,38,Stone
167460,29,MO,209,Stone County,Single Family,1993,49,Stone
167461,29,MO,209,Stone County,Single Family,1992,57,Stone
167462,29,MO,209,Stone County,Single Family,1991,21,Stone
167463,29,MO,209,Stone County,Single Family,1990,24,Stone
167464,29,MO,209,Stone County,Single Family,1989,16,Stone
167465,29,MO,209,Stone County,Single Family,1988,12,Stone
167466,29,MO,209,Stone County,Single Family,1987,12,Stone
167467,29,MO,209,Stone County,Single Family,1986,15,Stone
167468,29,MO,209,Stone County,Single Family,1985,11,Stone
167469,29,MO,209,Stone County,Single Family,1984,15,Stone
167470,29,MO,209,Stone County,Single Family,1983,17,Stone
167471,29,MO,209,Stone County,Single Family,1982,6,Stone
167568,29,MO,211,Sullivan County,Single Family,2010,1,Sullivan
167569,29,MO,211,Sullivan County,Single Family,2009,2,Sullivan
167570,29,MO,211,Sullivan County,Single Family,2008,1,Sullivan
167571,29,MO,211,Sullivan County,Single Family,2007,3,Sullivan
167572,29,MO,211,Sullivan County,Single Family,2006,4,Sullivan
167573,29,MO,211,Sullivan County,Single Family,2005,2,Sullivan
167574,29,MO,211,Sullivan County,Single Family,2004,1,Sullivan
167575,29,MO,211,Sullivan County,Single Family,2003,1,Sullivan
167576,29,MO,211,Sullivan County,Single Family,2002,1,Sullivan
167577,29,MO,211,Sullivan County,Single Family,2001,3,Sullivan
167578,29,MO,211,Sullivan County,Single Family,2000,6,Sullivan
167579,29,MO,211,Sullivan County,Single Family,1999,6,Sullivan
167580,29,MO,211,Sullivan County,Single Family,1998,3,Sullivan
167581,29,MO,211,Sullivan County,Single Family,1996,4,Sullivan
167582,29,MO,211,Sullivan County,Single Family,1995,4,Sullivan
167583,29,MO,211,Sullivan County,Single Family,1994,7,Sullivan
167584,29,MO,211,Sullivan County,Single Family,1993,3,Sullivan
167585,29,MO,211,Sullivan County,Single Family,1992,1,Sullivan
167586,29,MO,211,Sullivan County,Single Family,1987,1,Sullivan
167587,29,MO,211,Sullivan County,Single Family,1986,1,Sullivan
167588,29,MO,211,Sullivan County,Single Family,1984,1,Sullivan
167589,29,MO,211,Sullivan County,Single Family,1983,1,Sullivan
167590,29,MO,211,Sullivan County,Single Family,1982,2,Sullivan
167591,29,MO,211,Sullivan County,Single Family,1981,6,Sullivan
167592,29,MO,211,Sullivan County,Single Family,1980,2,Sullivan
167634,29,MO,213,Taney County,Single Family,2010,227,Taney
167635,29,MO,213,Taney County,Single Family,2009,210,Taney
167636,29,MO,213,Taney County,Single Family,2008,255,Taney
167637,29,MO,213,Taney County,Single Family,2007,626,Taney
167638,29,MO,213,Taney County,Single Family,2006,591,Taney
167639,29,MO,213,Taney County,Single Family,2005,529,Taney
167640,29,MO,213,Taney County,Single Family,2004,473,Taney
167641,29,MO,213,Taney County,Single Family,2003,422,Taney
167642,29,MO,213,Taney County,Single Family,2002,373,Taney
167643,29,MO,213,Taney County,Single Family,2001,317,Taney
167644,29,MO,213,Taney County,Single Family,2000,229,Taney
167645,29,MO,213,Taney County,Single Family,1999,222,Taney
167646,29,MO,213,Taney County,Single Family,1998,270,Taney
167647,29,MO,213,Taney County,Single Family,1997,177,Taney
167648,29,MO,213,Taney County,Single Family,1996,246,Taney
167649,29,MO,213,Taney County,Single Family,1995,313,Taney
167650,29,MO,213,Taney County,Single Family,1994,89,Taney
167651,29,MO,213,Taney County,Single Family,1993,76,Taney
167652,29,MO,213,Taney County,Single Family,1992,70,Taney
167653,29,MO,213,Taney County,Single Family,1991,25,Taney
167654,29,MO,213,Taney County,Single Family,1990,17,Taney
167655,29,MO,213,Taney County,Single Family,1989,11,Taney
167656,29,MO,213,Taney County,Single Family,1988,13,Taney
167657,29,MO,213,Taney County,Single Family,1987,13,Taney
167658,29,MO,213,Taney County,Single Family,1986,68,Taney
167659,29,MO,213,Taney County,Single Family,1985,21,Taney
167660,29,MO,213,Taney County,Single Family,1984,37,Taney
167661,29,MO,213,Taney County,Single Family,1983,31,Taney
167662,29,MO,213,Taney County,Single Family,1982,21,Taney
167663,29,MO,213,Taney County,Single Family,1981,12,Taney
167664,29,MO,213,Taney County,Single Family,1980,5,Taney
167784,29,MO,215,Texas County,Single Family,2010,3,Texas
167785,29,MO,215,Texas County,Single Family,2009,5,Texas
167786,29,MO,215,Texas County,Single Family,2008,7,Texas
167787,29,MO,215,Texas County,Single Family,2007,7,Texas
167788,29,MO,215,Texas County,Single Family,2006,7,Texas
167789,29,MO,215,Texas County,Single Family,2005,4,Texas
167790,29,MO,215,Texas County,Single Family,2004,5,Texas
167791,29,MO,215,Texas County,Single Family,2003,6,Texas
167792,29,MO,215,Texas County,Single Family,2002,8,Texas
167793,29,MO,215,Texas County,Single Family,2001,18,Texas
167794,29,MO,215,Texas County,Single Family,2000,9,Texas
167795,29,MO,215,Texas County,Single Family,1999,11,Texas
167796,29,MO,215,Texas County,Single Family,1998,11,Texas
167797,29,MO,215,Texas County,Single Family,1997,20,Texas
167798,29,MO,215,Texas County,Single Family,1996,15,Texas
167799,29,MO,215,Texas County,Single Family,1995,19,Texas
167800,29,MO,215,Texas County,Single Family,1994,15,Texas
167801,29,MO,215,Texas County,Single Family,1993,15,Texas
167802,29,MO,215,Texas County,Single Family,1992,10,Texas
167803,29,MO,215,Texas County,Single Family,1991,6,Texas
167804,29,MO,215,Texas County,Single Family,1990,2,Texas
167805,29,MO,215,Texas County,Single Family,1989,4,Texas
167806,29,MO,215,Texas County,Single Family,1988,6,Texas
167807,29,MO,215,Texas County,Single Family,1987,12,Texas
167808,29,MO,215,Texas County,Single Family,1986,8,Texas
167809,29,MO,215,Texas County,Single Family,1985,8,Texas
167810,29,MO,215,Texas County,Single Family,1984,9,Texas
167811,29,MO,215,Texas County,Single Family,1983,7,Texas
167812,29,MO,215,Texas County,Single Family,1982,4,Texas
167813,29,MO,215,Texas County,Single Family,1981,5,Texas
167814,29,MO,215,Texas County,Single Family,1980,21,Texas
167865,29,MO,217,Vernon County,Single Family,2010,5,Vernon
167866,29,MO,217,Vernon County,Single Family,2009,9,Vernon
167867,29,MO,217,Vernon County,Single Family,2008,8,Vernon
167868,29,MO,217,Vernon County,Single Family,2007,10,Vernon
167869,29,MO,217,Vernon County,Single Family,2006,18,Vernon
167870,29,MO,217,Vernon County,Single Family,2005,21,Vernon
167871,29,MO,217,Vernon County,Single Family,2004,12,Vernon
167872,29,MO,217,Vernon County,Single Family,2003,13,Vernon
167873,29,MO,217,Vernon County,Single Family,2002,12,Vernon
167874,29,MO,217,Vernon County,Single Family,2001,16,Vernon
167875,29,MO,217,Vernon County,Single Family,2000,15,Vernon
167876,29,MO,217,Vernon County,Single Family,1999,16,Vernon
167877,29,MO,217,Vernon County,Single Family,1998,22,Vernon
167878,29,MO,217,Vernon County,Single Family,1997,17,Vernon
167879,29,MO,217,Vernon County,Single Family,1996,17,Vernon
167880,29,MO,217,Vernon County,Single Family,1995,16,Vernon
167881,29,MO,217,Vernon County,Single Family,1994,15,Vernon
167882,29,MO,217,Vernon County,Single Family,1993,13,Vernon
167883,29,MO,217,Vernon County,Single Family,1992,3,Vernon
167884,29,MO,217,Vernon County,Single Family,1991,11,Vernon
167885,29,MO,217,Vernon County,Single Family,1990,10,Vernon
167886,29,MO,217,Vernon County,Single Family,1989,10,Vernon
167887,29,MO,217,Vernon County,Single Family,1988,5,Vernon
167888,29,MO,217,Vernon County,Single Family,1987,13,Vernon
167889,29,MO,217,Vernon County,Single Family,1986,13,Vernon
167890,29,MO,217,Vernon County,Single Family,1985,12,Vernon
167891,29,MO,217,Vernon County,Single Family,1984,19,Vernon
167892,29,MO,217,Vernon County,Single Family,1983,14,Vernon
167893,29,MO,217,Vernon County,Single Family,1982,11,Vernon
167894,29,MO,217,Vernon County,Single Family,1981,10,Vernon
167895,29,MO,217,Vernon County,Single Family,1980,19,Vernon
167963,29,MO,219,Warren County,Single Family,2010,118,Warren
167964,29,MO,219,Warren County,Single Family,2009,115,Warren
167965,29,MO,219,Warren County,Single Family,2008,160,Warren
167966,29,MO,219,Warren County,Single Family,2007,286,Warren
167967,29,MO,219,Warren County,Single Family,2006,389,Warren
167968,29,MO,219,Warren County,Single Family,2005,497,Warren
167969,29,MO,219,Warren County,Single Family,2004,428,Warren
167970,29,MO,219,Warren County,Single Family,2003,425,Warren
167971,29,MO,219,Warren County,Single Family,2002,307,Warren
167972,29,MO,219,Warren County,Single Family,2001,231,Warren
167973,29,MO,219,Warren County,Single Family,2000,269,Warren
167974,29,MO,219,Warren County,Single Family,1999,356,Warren
167975,29,MO,219,Warren County,Single Family,1998,259,Warren
167976,29,MO,219,Warren County,Single Family,1997,256,Warren
167977,29,MO,219,Warren County,Single Family,1996,239,Warren
167978,29,MO,219,Warren County,Single Family,1995,129,Warren
167979,29,MO,219,Warren County,Single Family,1994,146,Warren
167980,29,MO,219,Warren County,Single Family,1993,137,Warren
167981,29,MO,219,Warren County,Single Family,1992,117,Warren
167982,29,MO,219,Warren County,Single Family,1991,103,Warren
167983,29,MO,219,Warren County,Single Family,1990,38,Warren
167984,29,MO,219,Warren County,Single Family,1989,18,Warren
167985,29,MO,219,Warren County,Single Family,1988,3,Warren
167986,29,MO,219,Warren County,Single Family,1987,5,Warren
167987,29,MO,219,Warren County,Single Family,1986,19,Warren
167988,29,MO,219,Warren County,Single Family,1985,20,Warren
167989,29,MO,219,Warren County,Single Family,1984,27,Warren
167990,29,MO,219,Warren County,Single Family,1983,14,Warren
167991,29,MO,219,Warren County,Single Family,1982,17,Warren
167992,29,MO,219,Warren County,Single Family,1981,11,Warren
167993,29,MO,219,Warren County,Single Family,1980,20,Warren
168101,29,MO,221,Washington County,Single Family,2010,2,Washington
168102,29,MO,221,Washington County,Single Family,2009,2,Washington
168103,29,MO,221,Washington County,Single Family,2008,1,Washington
168104,29,MO,221,Washington County,Single Family,2004,7,Washington
168105,29,MO,221,Washington County,Single Family,2003,1,Washington
168106,29,MO,221,Washington County,Single Family,2002,3,Washington
168107,29,MO,221,Washington County,Single Family,2001,1,Washington
168108,29,MO,221,Washington County,Single Family,2000,1,Washington
168109,29,MO,221,Washington County,Single Family,1999,1,Washington
168110,29,MO,221,Washington County,Single Family,1998,1,Washington
168111,29,MO,221,Washington County,Single Family,1997,2,Washington
168112,29,MO,221,Washington County,Single Family,1996,3,Washington
168113,29,MO,221,Washington County,Single Family,1995,4,Washington
168114,29,MO,221,Washington County,Single Family,1994,2,Washington
168115,29,MO,221,Washington County,Single Family,1993,1,Washington
168116,29,MO,221,Washington County,Single Family,1992,2,Washington
168117,29,MO,221,Washington County,Single Family,1991,1,Washington
168118,29,MO,221,Washington County,Single Family,1990,1,Washington
168119,29,MO,221,Washington County,Single Family,1989,2,Washington
168120,29,MO,221,Washington County,Single Family,1988,2,Washington
168121,29,MO,221,Washington County,Single Family,1987,2,Washington
168122,29,MO,221,Washington County,Single Family,1986,1,Washington
168123,29,MO,221,Washington County,Single Family,1985,1,Washington
168124,29,MO,221,Washington County,Single Family,1984,4,Washington
168125,29,MO,221,Washington County,Single Family,1983,2,Washington
168126,29,MO,221,Washington County,Single Family,1982,3,Washington
168127,29,MO,221,Washington County,Single Family,1981,7,Washington
168128,29,MO,221,Washington County,Single Family,1980,3,Washington
168185,29,MO,225,Webster County,Single Family,2010,21,Webster
168186,29,MO,225,Webster County,Single Family,2009,14,Webster
168187,29,MO,225,Webster County,Single Family,2008,32,Webster
168188,29,MO,225,Webster County,Single Family,2007,105,Webster
168189,29,MO,225,Webster County,Single Family,2006,130,Webster
168190,29,MO,225,Webster County,Single Family,2005,99,Webster
168191,29,MO,225,Webster County,Single Family,2004,124,Webster
168192,29,MO,225,Webster County,Single Family,2003,159,Webster
168193,29,MO,225,Webster County,Single Family,2002,101,Webster
168194,29,MO,225,Webster County,Single Family,2001,53,Webster
168195,29,MO,225,Webster County,Single Family,2000,65,Webster
168196,29,MO,225,Webster County,Single Family,1999,50,Webster
168197,29,MO,225,Webster County,Single Family,1998,57,Webster
168198,29,MO,225,Webster County,Single Family,1997,66,Webster
168199,29,MO,225,Webster County,Single Family,1996,78,Webster
168200,29,MO,225,Webster County,Single Family,1995,63,Webster
168201,29,MO,225,Webster County,Single Family,1994,62,Webster
168202,29,MO,225,Webster County,Single Family,1993,26,Webster
168203,29,MO,225,Webster County,Single Family,1992,21,Webster
168204,29,MO,225,Webster County,Single Family,1991,15,Webster
168205,29,MO,225,Webster County,Single Family,1990,9,Webster
168206,29,MO,225,Webster County,Single Family,1989,22,Webster
168207,29,MO,225,Webster County,Single Family,1988,20,Webster
168208,29,MO,225,Webster County,Single Family,1987,8,Webster
168209,29,MO,225,Webster County,Single Family,1986,12,Webster
168210,29,MO,225,Webster County,Single Family,1985,15,Webster
168211,29,MO,225,Webster County,Single Family,1984,26,Webster
168212,29,MO,225,Webster County,Single Family,1983,22,Webster
168213,29,MO,225,Webster County,Single Family,1982,13,Webster
168214,29,MO,225,Webster County,Single Family,1981,10,Webster
168215,29,MO,225,Webster County,Single Family,1980,4,Webster
168292,29,MO,227,Worth County,Single Family,2008,2,Worth
168293,29,MO,227,Worth County,Single Family,1998,1,Worth
168294,29,MO,227,Worth County,Single Family,1997,1,Worth
168295,29,MO,227,Worth County,Single Family,1993,1,Worth
168327,29,MO,229,Wright County,Single Family,2010,1,Wright
168328,29,MO,229,Wright County,Single Family,2009,14,Wright
168329,29,MO,229,Wright County,Single Family,2008,18,Wright
168330,29,MO,229,Wright County,Single Family,2007,14,Wright
168331,29,MO,229,Wright County,Single Family,2006,13,Wright
168332,29,MO,229,Wright County,Single Family,2005,9,Wright
168333,29,MO,229,Wright County,Single Family,2004,8,Wright
168334,29,MO,229,Wright County,Single Family,2003,13,Wright
168335,29,MO,229,Wright County,Single Family,2002,12,Wright
168336,29,MO,229,Wright County,Single Family,2001,5,Wright
168337,29,MO,229,Wright County,Single Family,2000,15,Wright
168338,29,MO,229,Wright County,Single Family,1999,25,Wright
168339,29,MO,229,Wright County,Single Family,1998,16,Wright
168340,29,MO,229,Wright County,Single Family,1997,57,Wright
168341,29,MO,229,Wright County,Single Family,1996,19,Wright
168342,29,MO,229,Wright County,Single Family,1995,38,Wright
168343,29,MO,229,Wright County,Single Family,1994,24,Wright
168344,29,MO,229,Wright County,Single Family,1993,16,Wright
168345,29,MO,229,Wright County,Single Family,1992,17,Wright
168346,29,MO,229,Wright County,Single Family,1991,14,Wright
168347,29,MO,229,Wright County,Single Family,1990,18,Wright
168348,29,MO,229,Wright County,Single Family,1989,23,Wright
168349,29,MO,229,Wright County,Single Family,1988,15,Wright
168350,29,MO,229,Wright County,Single Family,1987,15,Wright
168351,29,MO,229,Wright County,Single Family,1986,8,Wright
168352,29,MO,229,Wright County,Single Family,1985,6,Wright
168353,29,MO,229,Wright County,Single Family,1984,8,Wright
168354,29,MO,229,Wright County,Single Family,1983,13,Wright
168355,29,MO,229,Wright County,Single Family,1982,6,Wright
168356,29,MO,229,Wright County,Single Family,1981,5,Wright
168357,29,MO,229,Wright County,Single Family,1980,9,Wright
168424,29,MO,510,St. Louis city,Single Family,2010,102,St. Lou
168425,29,MO,510,St. Louis city,Single Family,2009,91,St. Lou
168426,29,MO,510,St. Louis city,Single Family,2008,157,St. Lou
168427,29,MO,510,St. Louis city,Single Family,2007,261,St. Lou
168428,29,MO,510,St. Louis city,Single Family,2006,340,St. Lou
168429,29,MO,510,St. Louis city,Single Family,2005,360,St. Lou
168430,29,MO,510,St. Louis city,Single Family,2004,171,St. Lou
168431,29,MO,510,St. Louis city,Single Family,2003,167,St. Lou
